"Observation"	"Variable"	"Group"	"Supergroup"	"Pair"	"Measurement"
"observation15"	412	"treatment"	"supergroup2"	"pair2"	11.0065948696757
"observation16"	412	"treatment"	"supergroup2"	"pair2"	11.2310495699809
"observation01"	413	"control"	"supergroup2"	"pair1"	5.95895407233053
"observation02"	413	"control"	"supergroup2"	"pair1"	7.27466167643866
"observation03"	413	"control"	"supergroup2"	"pair1"	7.08801679985991
"observation04"	413	"control"	"supergroup2"	"pair1"	6.05310243551962
"observation05"	413	"control"	"supergroup2"	"pair2"	6.02746161859842
"observation06"	413	"control"	"supergroup2"	"pair2"	6.24989755762843
"observation07"	413	"control"	"supergroup2"	"pair2"	6.43560020251757
"observation08"	413	"control"	"supergroup2"	"pair2"	6.75710446592503
"observation09"	413	"treatment"	"supergroup2"	"pair1"	6.68356503818977
"observation10"	413	"treatment"	"supergroup2"	"pair1"	6.2826680387353
"observation11"	413	"treatment"	"supergroup2"	"pair1"	6.4376218936859
"observation12"	413	"treatment"	"supergroup2"	"pair1"	6.14083767060757
"observation13"	413	"treatment"	"supergroup2"	"pair2"	7.46486737324759
"observation14"	413	"treatment"	"supergroup2"	"pair2"	6.30032655560087
"observation15"	413	"treatment"	"supergroup2"	"pair2"	6.36349200615106
"observation16"	413	"treatment"	"supergroup2"	"pair2"	6.18922168719851
"observation01"	414	"control"	"supergroup2"	"pair1"	16.2752334603878
"observation02"	414	"control"	"supergroup2"	"pair1"	16.457353573775
"observation03"	414	"control"	"supergroup2"	"pair1"	15.9887950808764
"observation04"	414	"control"	"supergroup2"	"pair1"	16.3490103681165
"observation05"	414	"control"	"supergroup2"	"pair2"	16.5446507155971
"observation06"	414	"control"	"supergroup2"	"pair2"	16.6091649429452
"observation07"	414	"control"	"supergroup2"	"pair2"	16.149558384874
"observation08"	414	"control"	"supergroup2"	"pair2"	16.3039952580527
"observation09"	414	"treatment"	"supergroup2"	"pair1"	16.3071331979465
"observation10"	414	"treatment"	"supergroup2"	"pair1"	15.715113564138
"observation11"	414	"treatment"	"supergroup2"	"pair1"	15.8543653190166
"observation12"	414	"treatment"	"supergroup2"	"pair1"	15.4957836889689
"observation13"	414	"treatment"	"supergroup2"	"pair2"	16.4716627437997
"observation14"	414	"treatment"	"supergroup2"	"pair2"	15.5669749607763
"observation15"	414	"treatment"	"supergroup2"	"pair2"	16.210804392942
"observation16"	414	"treatment"	"supergroup2"	"pair2"	16.2460808931323
"observation01"	415	"control"	"supergroup2"	"pair1"	9.8433364015278
"observation02"	415	"control"	"supergroup2"	"pair1"	8.90957999440154
"observation03"	415	"control"	"supergroup2"	"pair1"	9.23594877244507
"observation04"	415	"control"	"supergroup2"	"pair1"	9.56847245750674
"observation05"	415	"control"	"supergroup2"	"pair2"	10.1494287631846
"observation06"	415	"control"	"supergroup2"	"pair2"	10.1249104089617
"observation07"	415	"control"	"supergroup2"	"pair2"	9.25619757737473
"observation08"	415	"control"	"supergroup2"	"pair2"	9.56441645204676
"observation09"	415	"treatment"	"supergroup2"	"pair1"	9.88028588451915
"observation10"	415	"treatment"	"supergroup2"	"pair1"	9.83610184647043
"observation11"	415	"treatment"	"supergroup2"	"pair1"	9.86998867082935
"observation12"	415	"treatment"	"supergroup2"	"pair1"	9.76588609639377
"observation13"	415	"treatment"	"supergroup2"	"pair2"	9.71434797873834
"observation14"	415	"treatment"	"supergroup2"	"pair2"	9.66927335553276
"observation15"	415	"treatment"	"supergroup2"	"pair2"	9.24889720770511
"observation16"	415	"treatment"	"supergroup2"	"pair2"	10.0408255403514
"observation01"	416	"control"	"supergroup2"	"pair1"	5.61594403756756
"observation02"	416	"control"	"supergroup2"	"pair1"	5.40045994024633
"observation03"	416	"control"	"supergroup2"	"pair1"	6.80469294985207
"observation04"	416	"control"	"supergroup2"	"pair1"	6.47657470219013
"observation05"	416	"control"	"supergroup2"	"pair2"	6.24150935022784
"observation06"	416	"control"	"supergroup2"	"pair2"	6.23516130121446
"observation07"	416	"control"	"supergroup2"	"pair2"	7.33320867664
"observation08"	416	"control"	"supergroup2"	"pair2"	5.35447512716192
"observation09"	416	"treatment"	"supergroup2"	"pair1"	5.55792011639182
"observation10"	416	"treatment"	"supergroup2"	"pair1"	6.79655661691899
"observation11"	416	"treatment"	"supergroup2"	"pair1"	6.32154074212959
"observation12"	416	"treatment"	"supergroup2"	"pair1"	6.51098471737769
"observation13"	416	"treatment"	"supergroup2"	"pair2"	6.23150449978883
"observation14"	416	"treatment"	"supergroup2"	"pair2"	6.00573709316066
"observation15"	416	"treatment"	"supergroup2"	"pair2"	6.79638575345018
"observation16"	416	"treatment"	"supergroup2"	"pair2"	5.76955689609612
"observation01"	417	"control"	"supergroup2"	"pair1"	5.95738499361755
"observation02"	417	"control"	"supergroup2"	"pair1"	6.49818449563784
"observation03"	417	"control"	"supergroup2"	"pair1"	5.49588708431936
"observation04"	417	"control"	"supergroup2"	"pair1"	5.26100507643338
"observation05"	417	"control"	"supergroup2"	"pair2"	6.27693657662387
"observation06"	417	"control"	"supergroup2"	"pair2"	5.3040439640457
"observation07"	417	"control"	"supergroup2"	"pair2"	6.16477211753753
"observation08"	417	"control"	"supergroup2"	"pair2"	6.14976831668502
"observation09"	417	"treatment"	"supergroup2"	"pair1"	6.00898441728973
"observation10"	417	"treatment"	"supergroup2"	"pair1"	6.16253066773224
"observation11"	417	"treatment"	"supergroup2"	"pair1"	6.55303350359148
"observation12"	417	"treatment"	"supergroup2"	"pair1"	5.92970026571095
"observation13"	417	"treatment"	"supergroup2"	"pair2"	5.84284690699159
"observation14"	417	"treatment"	"supergroup2"	"pair2"	6.5549793195882
"observation15"	417	"treatment"	"supergroup2"	"pair2"	6.78842617491545
"observation16"	417	"treatment"	"supergroup2"	"pair2"	5.78913282462519
"observation01"	418	"control"	"supergroup2"	"pair1"	9.04878821021339
"observation02"	418	"control"	"supergroup2"	"pair1"	8.34612312912915
"observation03"	418	"control"	"supergroup2"	"pair1"	8.31257204533039
"observation04"	418	"control"	"supergroup2"	"pair1"	8.2718172582283
"observation05"	418	"control"	"supergroup2"	"pair2"	8.7354514921705
"observation06"	418	"control"	"supergroup2"	"pair2"	8.65411876768775
"observation07"	418	"control"	"supergroup2"	"pair2"	8.21334719722544
"observation08"	418	"control"	"supergroup2"	"pair2"	8.49356415623984
"observation09"	418	"treatment"	"supergroup2"	"pair1"	8.46180410250241
"observation10"	418	"treatment"	"supergroup2"	"pair1"	8.27461820681246
"observation11"	418	"treatment"	"supergroup2"	"pair1"	8.22762366883458
"observation12"	418	"treatment"	"supergroup2"	"pair1"	8.56334061471621
"observation13"	418	"treatment"	"supergroup2"	"pair2"	8.28234423758768
"observation14"	418	"treatment"	"supergroup2"	"pair2"	8.7255936519687
"observation15"	418	"treatment"	"supergroup2"	"pair2"	9.42595194528538
"observation16"	418	"treatment"	"supergroup2"	"pair2"	8.42883898260624
"observation01"	419	"control"	"supergroup2"	"pair1"	10.9298814417378
"observation02"	419	"control"	"supergroup2"	"pair1"	10.5677417561013
"observation03"	419	"control"	"supergroup2"	"pair1"	11.3974264687896
"observation04"	419	"control"	"supergroup2"	"pair1"	11.5902077645019
"observation05"	419	"control"	"supergroup2"	"pair2"	11.721287971028
"observation06"	419	"control"	"supergroup2"	"pair2"	11.0305427562318
"observation07"	419	"control"	"supergroup2"	"pair2"	11.2453324633331
"observation08"	419	"control"	"supergroup2"	"pair2"	9.97742362712682
"observation09"	419	"treatment"	"supergroup2"	"pair1"	11.8543617702193
"observation10"	419	"treatment"	"supergroup2"	"pair1"	11.354394863251
"observation11"	419	"treatment"	"supergroup2"	"pair1"	11.8622704965835
"observation12"	419	"treatment"	"supergroup2"	"pair1"	10.8865475573952
"observation13"	419	"treatment"	"supergroup2"	"pair2"	10.2675596591183
"observation14"	419	"treatment"	"supergroup2"	"pair2"	12.1044163372469
"observation15"	419	"treatment"	"supergroup2"	"pair2"	10.8455038352603
"observation16"	419	"treatment"	"supergroup2"	"pair2"	11.3179297024775
"observation01"	420	"control"	"supergroup2"	"pair1"	4.96287877927757
"observation02"	420	"control"	"supergroup2"	"pair1"	4.61264236420401
"observation03"	420	"control"	"supergroup2"	"pair1"	4.62381323870881
"observation04"	420	"control"	"supergroup2"	"pair1"	4.84296057437643
"observation05"	420	"control"	"supergroup2"	"pair2"	4.60488228479018
"observation06"	420	"control"	"supergroup2"	"pair2"	4.35016895645289
"observation07"	420	"control"	"supergroup2"	"pair2"	4.41687900438565
"observation08"	420	"control"	"supergroup2"	"pair2"	4.52020862314026
"observation09"	420	"treatment"	"supergroup2"	"pair1"	4.62899314405758
"observation10"	420	"treatment"	"supergroup2"	"pair1"	3.59842933330218
"observation11"	420	"treatment"	"supergroup2"	"pair1"	4.01244722028803
"observation12"	420	"treatment"	"supergroup2"	"pair1"	4.35263189810075
"observation13"	420	"treatment"	"supergroup2"	"pair2"	4.6547134139325
"observation14"	420	"treatment"	"supergroup2"	"pair2"	3.35030546633066
"observation15"	420	"treatment"	"supergroup2"	"pair2"	3.72391769894618
"observation16"	420	"treatment"	"supergroup2"	"pair2"	4.78894860410694
"observation01"	421	"control"	"supergroup2"	"pair1"	7.19006393593724
"observation02"	421	"control"	"supergroup2"	"pair1"	6.32072789978582
"observation03"	421	"control"	"supergroup2"	"pair1"	6.57164251820254
"observation04"	421	"control"	"supergroup2"	"pair1"	7.22102259482229
"observation05"	421	"control"	"supergroup2"	"pair2"	6.57801445850606
"observation06"	421	"control"	"supergroup2"	"pair2"	6.79632782342891
"observation07"	421	"control"	"supergroup2"	"pair2"	7.34432034443038
"observation08"	421	"control"	"supergroup2"	"pair2"	6.84959353135954
"observation09"	421	"treatment"	"supergroup2"	"pair1"	6.86685346164166
"observation10"	421	"treatment"	"supergroup2"	"pair1"	6.504922510422
"observation11"	421	"treatment"	"supergroup2"	"pair1"	6.96782614569016
"observation12"	421	"treatment"	"supergroup2"	"pair1"	6.94936527387349
"observation13"	421	"treatment"	"supergroup2"	"pair2"	6.20996816978251
"observation14"	421	"treatment"	"supergroup2"	"pair2"	6.34210178690781
"observation15"	421	"treatment"	"supergroup2"	"pair2"	7.25886540228384
"observation16"	421	"treatment"	"supergroup2"	"pair2"	6.67757223911447
"observation01"	422	"control"	"supergroup2"	"pair1"	8.58441176786507
"observation02"	422	"control"	"supergroup2"	"pair1"	8.76487331370969
"observation03"	422	"control"	"supergroup2"	"pair1"	8.50427936627396
"observation04"	422	"control"	"supergroup2"	"pair1"	8.0235597597632
"observation05"	422	"control"	"supergroup2"	"pair2"	8.98627918371841
"observation06"	422	"control"	"supergroup2"	"pair2"	8.82964186959029
"observation07"	422	"control"	"supergroup2"	"pair2"	7.60356363222665
"observation08"	422	"control"	"supergroup2"	"pair2"	8.93531024056846
"observation09"	422	"treatment"	"supergroup2"	"pair1"	8.82283411649026
"observation10"	422	"treatment"	"supergroup2"	"pair1"	8.74217575359749
"observation11"	422	"treatment"	"supergroup2"	"pair1"	8.57546594493212
"observation12"	422	"treatment"	"supergroup2"	"pair1"	8.96918470314272
"observation13"	422	"treatment"	"supergroup2"	"pair2"	9.24179877574324
"observation14"	422	"treatment"	"supergroup2"	"pair2"	8.96140217876175
"observation15"	422	"treatment"	"supergroup2"	"pair2"	8.73942036922216
"observation16"	422	"treatment"	"supergroup2"	"pair2"	9.20981560561081
"observation01"	423	"control"	"supergroup2"	"pair1"	5.48957497734409
"observation02"	423	"control"	"supergroup2"	"pair1"	5.02186626294407
"observation03"	423	"control"	"supergroup2"	"pair1"	4.3788762494633
"observation04"	423	"control"	"supergroup2"	"pair1"	6.28850091431699
"observation05"	423	"control"	"supergroup2"	"pair2"	5.80374751299893
"observation06"	423	"control"	"supergroup2"	"pair2"	5.06149863801708
"observation07"	423	"control"	"supergroup2"	"pair2"	5.44020797331261
"observation08"	423	"control"	"supergroup2"	"pair2"	4.94452543651006
"observation09"	423	"treatment"	"supergroup2"	"pair1"	5.35028927946119
"observation10"	423	"treatment"	"supergroup2"	"pair1"	5.31325199258667
"observation11"	423	"treatment"	"supergroup2"	"pair1"	6.07097842920457
"observation12"	423	"treatment"	"supergroup2"	"pair1"	6.08357041888397
"observation13"	423	"treatment"	"supergroup2"	"pair2"	5.23323124452256
"observation14"	423	"treatment"	"supergroup2"	"pair2"	5.25413508611265
"observation15"	423	"treatment"	"supergroup2"	"pair2"	5.42091774933628
"observation16"	423	"treatment"	"supergroup2"	"pair2"	5.60853516935631
"observation01"	424	"control"	"supergroup2"	"pair1"	11.3731185822498
"observation02"	424	"control"	"supergroup2"	"pair1"	11.3397648530784
"observation03"	424	"control"	"supergroup2"	"pair1"	11.670782587914
"observation04"	424	"control"	"supergroup2"	"pair1"	11.1158589730638
"observation05"	424	"control"	"supergroup2"	"pair2"	11.3750368116619
"observation06"	424	"control"	"supergroup2"	"pair2"	11.0395413186181
"observation07"	424	"control"	"supergroup2"	"pair2"	10.9700613456523
"observation08"	424	"control"	"supergroup2"	"pair2"	11.2270324991876
"observation09"	424	"treatment"	"supergroup2"	"pair1"	11.6118518729144
"observation10"	424	"treatment"	"supergroup2"	"pair1"	11.2895777310669
"observation11"	424	"treatment"	"supergroup2"	"pair1"	10.8600574516724
"observation12"	424	"treatment"	"supergroup2"	"pair1"	11.5971948442602
"observation13"	424	"treatment"	"supergroup2"	"pair2"	10.2591838644003
"observation14"	424	"treatment"	"supergroup2"	"pair2"	11.2407617503235
"observation15"	424	"treatment"	"supergroup2"	"pair2"	11.3990640221194
"observation16"	424	"treatment"	"supergroup2"	"pair2"	10.9275127075252
"observation01"	425	"control"	"supergroup2"	"pair1"	9.02725847785824
"observation02"	425	"control"	"supergroup2"	"pair1"	9.02673129843689
"observation03"	425	"control"	"supergroup2"	"pair1"	9.34591854067292
"observation04"	425	"control"	"supergroup2"	"pair1"	9.3811668974686
"observation05"	425	"control"	"supergroup2"	"pair2"	9.6498702512331
"observation06"	425	"control"	"supergroup2"	"pair2"	9.14391457194625
"observation07"	425	"control"	"supergroup2"	"pair2"	9.35895343644774
"observation08"	425	"control"	"supergroup2"	"pair2"	9.49891112999167
"observation09"	425	"treatment"	"supergroup2"	"pair1"	9.2511216187006
"observation10"	425	"treatment"	"supergroup2"	"pair1"	9.35198608521799
"observation11"	425	"treatment"	"supergroup2"	"pair1"	8.65217126031918
"observation12"	425	"treatment"	"supergroup2"	"pair1"	8.32938376382328
"observation13"	425	"treatment"	"supergroup2"	"pair2"	8.84598674566954
"observation14"	425	"treatment"	"supergroup2"	"pair2"	8.66284153279271
"observation15"	425	"treatment"	"supergroup2"	"pair2"	9.14323481442192
"observation16"	425	"treatment"	"supergroup2"	"pair2"	9.51359197008572
"observation01"	426	"control"	"supergroup2"	"pair1"	7.71024665252523
"observation02"	426	"control"	"supergroup2"	"pair1"	7.66847211403698
"observation03"	426	"control"	"supergroup2"	"pair1"	7.58397824292017
"observation04"	426	"control"	"supergroup2"	"pair1"	7.71874809216868
"observation05"	426	"control"	"supergroup2"	"pair2"	7.78042721512427
"observation06"	426	"control"	"supergroup2"	"pair2"	7.32753232295536
"observation07"	426	"control"	"supergroup2"	"pair2"	8.16114469669917
"observation08"	426	"control"	"supergroup2"	"pair2"	7.21403801037502
"observation09"	426	"treatment"	"supergroup2"	"pair1"	8.09842013692164
"observation10"	426	"treatment"	"supergroup2"	"pair1"	7.97971774259011
"observation11"	426	"treatment"	"supergroup2"	"pair1"	7.89461077266512
"observation12"	426	"treatment"	"supergroup2"	"pair1"	8.21956858603751
"observation13"	426	"treatment"	"supergroup2"	"pair2"	8.23140722484626
"observation14"	426	"treatment"	"supergroup2"	"pair2"	8.14744257520488
"observation15"	426	"treatment"	"supergroup2"	"pair2"	6.87855167718551
"observation16"	426	"treatment"	"supergroup2"	"pair2"	6.97162955823844
"observation01"	427	"control"	"supergroup2"	"pair1"	7.5285829996839
"observation02"	427	"control"	"supergroup2"	"pair1"	6.17119845563231
"observation03"	427	"control"	"supergroup2"	"pair1"	7.41309891315275
"observation04"	427	"control"	"supergroup2"	"pair1"	7.89789822811982
"observation05"	427	"control"	"supergroup2"	"pair2"	6.48546058778674
"observation06"	427	"control"	"supergroup2"	"pair2"	6.88934433220871
"observation07"	427	"control"	"supergroup2"	"pair2"	7.28538381439627
"observation08"	427	"control"	"supergroup2"	"pair2"	6.68719687776911
"observation09"	427	"treatment"	"supergroup2"	"pair1"	7.29902595522633
"observation10"	427	"treatment"	"supergroup2"	"pair1"	7.89548489765494
"observation11"	427	"treatment"	"supergroup2"	"pair1"	7.55199753954929
"observation12"	427	"treatment"	"supergroup2"	"pair1"	8.15947725948805
"observation13"	427	"treatment"	"supergroup2"	"pair2"	6.61725242863426
"observation14"	427	"treatment"	"supergroup2"	"pair2"	7.84504967568696
"observation15"	427	"treatment"	"supergroup2"	"pair2"	6.66150484974773
"observation16"	427	"treatment"	"supergroup2"	"pair2"	6.75533068442935
"observation01"	428	"control"	"supergroup2"	"pair1"	7.10231079194901
"observation02"	428	"control"	"supergroup2"	"pair1"	7.71021625027122
"observation03"	428	"control"	"supergroup2"	"pair1"	7.25289671214335
"observation04"	428	"control"	"supergroup2"	"pair1"	8.44483537313566
"observation05"	428	"control"	"supergroup2"	"pair2"	8.3869532755756
"observation06"	428	"control"	"supergroup2"	"pair2"	7.46280659982613
"observation07"	428	"control"	"supergroup2"	"pair2"	7.62263137727306
"observation08"	428	"control"	"supergroup2"	"pair2"	8.7981998711751
"observation09"	428	"treatment"	"supergroup2"	"pair1"	8.0817251493874
"observation10"	428	"treatment"	"supergroup2"	"pair1"	8.19122270055767
"observation11"	428	"treatment"	"supergroup2"	"pair1"	8.48419266986291
"observation12"	428	"treatment"	"supergroup2"	"pair1"	7.45814235602412
"observation13"	428	"treatment"	"supergroup2"	"pair2"	7.60355044609868
"observation14"	428	"treatment"	"supergroup2"	"pair2"	8.05022301656949
"observation15"	428	"treatment"	"supergroup2"	"pair2"	7.91773423689616
"observation16"	428	"treatment"	"supergroup2"	"pair2"	7.63981522224881
"observation01"	429	"control"	"supergroup2"	"pair1"	10.1094709857971
"observation02"	429	"control"	"supergroup2"	"pair1"	9.7175919582196
"observation03"	429	"control"	"supergroup2"	"pair1"	9.8329542192439
"observation04"	429	"control"	"supergroup2"	"pair1"	9.96638688397154
"observation05"	429	"control"	"supergroup2"	"pair2"	9.50623586690646
"observation06"	429	"control"	"supergroup2"	"pair2"	9.37350914078911
"observation07"	429	"control"	"supergroup2"	"pair2"	9.71270291473071
"observation08"	429	"control"	"supergroup2"	"pair2"	10.6659025480156
"observation09"	429	"treatment"	"supergroup2"	"pair1"	9.7102790624403
"observation10"	429	"treatment"	"supergroup2"	"pair1"	10.119414582308
"observation11"	429	"treatment"	"supergroup2"	"pair1"	10.1389985003504
"observation12"	429	"treatment"	"supergroup2"	"pair1"	10.0225964554572
"observation13"	429	"treatment"	"supergroup2"	"pair2"	10.0772399548748
"observation14"	429	"treatment"	"supergroup2"	"pair2"	10.2333093615411
"observation15"	429	"treatment"	"supergroup2"	"pair2"	10.0571999159974
"observation16"	429	"treatment"	"supergroup2"	"pair2"	10.5561846407935
"observation01"	430	"control"	"supergroup2"	"pair1"	10.1604030727543
"observation02"	430	"control"	"supergroup2"	"pair1"	9.8994591690205
"observation03"	430	"control"	"supergroup2"	"pair1"	9.95384151099299
"observation04"	430	"control"	"supergroup2"	"pair1"	10.0978546989569
"observation05"	430	"control"	"supergroup2"	"pair2"	9.99824659507085
"observation06"	430	"control"	"supergroup2"	"pair2"	9.8752700874125
"observation07"	430	"control"	"supergroup2"	"pair2"	10.3548447581987
"observation08"	430	"control"	"supergroup2"	"pair2"	9.93366638450266
"observation09"	430	"treatment"	"supergroup2"	"pair1"	10.5186309422712
"observation10"	430	"treatment"	"supergroup2"	"pair1"	10.236641654603
"observation11"	430	"treatment"	"supergroup2"	"pair1"	10.0655252388596
"observation12"	430	"treatment"	"supergroup2"	"pair1"	10.5122139617887
"observation13"	430	"treatment"	"supergroup2"	"pair2"	9.89933758852786
"observation14"	430	"treatment"	"supergroup2"	"pair2"	9.4919997705323
"observation15"	430	"treatment"	"supergroup2"	"pair2"	9.70591916323388
"observation16"	430	"treatment"	"supergroup2"	"pair2"	10.0874744182942
"observation01"	431	"control"	"supergroup2"	"pair1"	8.17058345018709
"observation02"	431	"control"	"supergroup2"	"pair1"	8.33232661227171
"observation03"	431	"control"	"supergroup2"	"pair1"	6.85006780775884
"observation04"	431	"control"	"supergroup2"	"pair1"	7.67974697644019
"observation05"	431	"control"	"supergroup2"	"pair2"	8.26998153423331
"observation06"	431	"control"	"supergroup2"	"pair2"	8.39001325824387
"observation07"	431	"control"	"supergroup2"	"pair2"	8.90756251120079
"observation08"	431	"control"	"supergroup2"	"pair2"	7.64006321122874
"observation09"	431	"treatment"	"supergroup2"	"pair1"	7.71894095502454
"observation10"	431	"treatment"	"supergroup2"	"pair1"	7.97448057228802
"observation11"	431	"treatment"	"supergroup2"	"pair1"	7.87870430011982
"observation12"	431	"treatment"	"supergroup2"	"pair1"	7.89638835823772
"observation13"	431	"treatment"	"supergroup2"	"pair2"	7.83064867634687
"observation14"	431	"treatment"	"supergroup2"	"pair2"	8.60930891501708
"observation15"	431	"treatment"	"supergroup2"	"pair2"	8.14144907592685
"observation16"	431	"treatment"	"supergroup2"	"pair2"	7.98276647891073
"observation01"	432	"control"	"supergroup2"	"pair1"	4.74246657334784
"observation02"	432	"control"	"supergroup2"	"pair1"	4.65991961443104
"observation03"	432	"control"	"supergroup2"	"pair1"	4.00839081185637
"observation04"	432	"control"	"supergroup2"	"pair1"	4.63470202287002
"observation05"	432	"control"	"supergroup2"	"pair2"	4.84578230883
"observation06"	432	"control"	"supergroup2"	"pair2"	4.75561389847699
"observation07"	432	"control"	"supergroup2"	"pair2"	5.51477750153988
"observation08"	432	"control"	"supergroup2"	"pair2"	4.17645545422542
"observation09"	432	"treatment"	"supergroup2"	"pair1"	4.38302193026219
"observation10"	432	"treatment"	"supergroup2"	"pair1"	4.19089327841827
"observation11"	432	"treatment"	"supergroup2"	"pair1"	4.84661426193926
"observation12"	432	"treatment"	"supergroup2"	"pair1"	5.24379123576571
"observation13"	432	"treatment"	"supergroup2"	"pair2"	4.68738176416677
"observation14"	432	"treatment"	"supergroup2"	"pair2"	4.33061902860612
"observation15"	432	"treatment"	"supergroup2"	"pair2"	5.34349007001375
"observation16"	432	"treatment"	"supergroup2"	"pair2"	4.98262058347079
"observation01"	433	"control"	"supergroup2"	"pair1"	5.21863013521807
"observation02"	433	"control"	"supergroup2"	"pair1"	5.10790267409878
"observation03"	433	"control"	"supergroup2"	"pair1"	5.71179044487575
"observation04"	433	"control"	"supergroup2"	"pair1"	5.21942001951048
"observation05"	433	"control"	"supergroup2"	"pair2"	5.55079666388926
"observation06"	433	"control"	"supergroup2"	"pair2"	4.43549595127321
"observation07"	433	"control"	"supergroup2"	"pair2"	4.92857449308829
"observation08"	433	"control"	"supergroup2"	"pair2"	5.07496893247397
"observation09"	433	"treatment"	"supergroup2"	"pair1"	5.47285568934143
"observation10"	433	"treatment"	"supergroup2"	"pair1"	4.83936306825213
"observation11"	433	"treatment"	"supergroup2"	"pair1"	4.81179812702654
"observation12"	433	"treatment"	"supergroup2"	"pair1"	5.37937898730612
"observation13"	433	"treatment"	"supergroup2"	"pair2"	5.52478825505037
"observation14"	433	"treatment"	"supergroup2"	"pair2"	5.03302968917644
"observation15"	433	"treatment"	"supergroup2"	"pair2"	4.95852486693357
"observation16"	433	"treatment"	"supergroup2"	"pair2"	5.73232285430978
"observation01"	434	"control"	"supergroup2"	"pair1"	5.42817966510808
"observation02"	434	"control"	"supergroup2"	"pair1"	6.15667795260072
"observation03"	434	"control"	"supergroup2"	"pair1"	4.57785183237894
"observation04"	434	"control"	"supergroup2"	"pair1"	5.05790472896212
"observation05"	434	"control"	"supergroup2"	"pair2"	5.67403219477206
"observation06"	434	"control"	"supergroup2"	"pair2"	5.47361985155319
"observation07"	434	"control"	"supergroup2"	"pair2"	5.7047576980888
"observation08"	434	"control"	"supergroup2"	"pair2"	4.97134117750102
"observation09"	434	"treatment"	"supergroup2"	"pair1"	5.10567861714321
"observation10"	434	"treatment"	"supergroup2"	"pair1"	4.45142914479615
"observation11"	434	"treatment"	"supergroup2"	"pair1"	5.48422092918647
"observation12"	434	"treatment"	"supergroup2"	"pair1"	5.30433975514866
"observation13"	434	"treatment"	"supergroup2"	"pair2"	4.58677168773716
"observation14"	434	"treatment"	"supergroup2"	"pair2"	4.51216118676358
"observation15"	434	"treatment"	"supergroup2"	"pair2"	5.28055433077932
"observation16"	434	"treatment"	"supergroup2"	"pair2"	5.24563708810249
"observation01"	435	"control"	"supergroup2"	"pair1"	11.9553156003377
"observation02"	435	"control"	"supergroup2"	"pair1"	11.7692845658125
"observation03"	435	"control"	"supergroup2"	"pair1"	11.4682295807303
"observation04"	435	"control"	"supergroup2"	"pair1"	12.2277580762499
"observation05"	435	"control"	"supergroup2"	"pair2"	12.1340588806865
"observation06"	435	"control"	"supergroup2"	"pair2"	11.6703686607795
"observation07"	435	"control"	"supergroup2"	"pair2"	10.8946645404497
"observation08"	435	"control"	"supergroup2"	"pair2"	12.4452293595442
"observation09"	435	"treatment"	"supergroup2"	"pair1"	11.0964809996298
"observation10"	435	"treatment"	"supergroup2"	"pair1"	11.2392997048849
"observation11"	435	"treatment"	"supergroup2"	"pair1"	11.7206024922395
"observation12"	435	"treatment"	"supergroup2"	"pair1"	11.5480732155789
"observation13"	435	"treatment"	"supergroup2"	"pair2"	11.004968908754
"observation14"	435	"treatment"	"supergroup2"	"pair2"	11.5554646647526
"observation15"	435	"treatment"	"supergroup2"	"pair2"	11.6612610177823
"observation16"	435	"treatment"	"supergroup2"	"pair2"	11.4147130366772
"observation01"	436	"control"	"supergroup2"	"pair1"	6.94388144825261
"observation02"	436	"control"	"supergroup2"	"pair1"	8.17197157911063
"observation03"	436	"control"	"supergroup2"	"pair1"	7.70417533600153
"observation04"	436	"control"	"supergroup2"	"pair1"	7.35733160960621
"observation05"	436	"control"	"supergroup2"	"pair2"	7.02899003884735
"observation06"	436	"control"	"supergroup2"	"pair2"	7.65139515638011
"observation07"	436	"control"	"supergroup2"	"pair2"	7.96412582148163
"observation08"	436	"control"	"supergroup2"	"pair2"	8.14328646526793
"observation09"	436	"treatment"	"supergroup2"	"pair1"	8.03807460106981
"observation10"	436	"treatment"	"supergroup2"	"pair1"	7.16086859275447
"observation11"	436	"treatment"	"supergroup2"	"pair1"	7.4895241092249
"observation12"	436	"treatment"	"supergroup2"	"pair1"	7.71949478035705
"observation13"	436	"treatment"	"supergroup2"	"pair2"	8.10421209146021
"observation14"	436	"treatment"	"supergroup2"	"pair2"	8.40101931047374
"observation15"	436	"treatment"	"supergroup2"	"pair2"	7.8260865248916
"observation16"	436	"treatment"	"supergroup2"	"pair2"	7.5785413584642
"observation01"	437	"control"	"supergroup2"	"pair1"	10.3881781851301
"observation02"	437	"control"	"supergroup2"	"pair1"	9.29791000106658
"observation03"	437	"control"	"supergroup2"	"pair1"	10.2349650952523
"observation04"	437	"control"	"supergroup2"	"pair1"	10.2313695690651
"observation05"	437	"control"	"supergroup2"	"pair2"	9.80780374655695
"observation06"	437	"control"	"supergroup2"	"pair2"	8.96690301591392
"observation07"	437	"control"	"supergroup2"	"pair2"	9.77265896972679
"observation08"	437	"control"	"supergroup2"	"pair2"	9.04097113783128
"observation09"	437	"treatment"	"supergroup2"	"pair1"	9.21004675464091
"observation10"	437	"treatment"	"supergroup2"	"pair1"	9.41233541527955
"observation11"	437	"treatment"	"supergroup2"	"pair1"	10.0307569510326
"observation12"	437	"treatment"	"supergroup2"	"pair1"	9.55006108024337
"observation13"	437	"treatment"	"supergroup2"	"pair2"	9.48721481187506
